,10/13/22 23:02:40,1,main,ab2375e83d83e7f873,time  < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
,10/13/22 23:02:40,2,main,ab2375e83d83e7f873,time  < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
,10/13/22 23:02:40,3,main,ab2375e83d83e7f873,time  < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
,10/13/22 23:02:40,4,main,ab2375e83d83e7f873,time  < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
,10/13/22 23:02:40,5,main,ab2375e83d83e7f873,time  < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
,10/13/22 23:02:40,1,main,ab2375e83d83e7f873,time  < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
,10/13/22 23:02:40,2,main,ab2375e83d83e7f873,time  < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
,10/13/22 23:02:40,3,main,ab2375e83d83e7f873,time  < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
,10/13/22 23:02:40,4,main,ab2375e83d83e7f873,time  < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.003
,10/13/22 23:02:40,5,main,ab2375e83d83e7f873,time  < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
,10/13/22 23:02:40,1,main,ab2375e83d83e7f873,time  < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
,10/13/22 23:02:40,2,main,ab2375e83d83e7f873,time  < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
,10/13/22 23:02:40,3,main,ab2375e83d83e7f873,time  < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.005
,10/13/22 23:02:40,4,main,ab2375e83d83e7f873,time  < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
,10/13/22 23:02:40,5,main,ab2375e83d83e7f873,time  < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
,10/13/22 23:02:40,1,main,ab2375e83d83e7f873,time  < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.005
,10/13/22 23:02:40,2,main,ab2375e83d83e7f873,time  < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.004
,10/13/22 23:02:41,3,main,ab2375e83d83e7f873,time  < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.004
,10/13/22 23:02:41,4,main,ab2375e83d83e7f873,time  < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.004
,10/13/22 23:02:41,5,main,ab2375e83d83e7f873,time  < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.004
,10/13/22 23:02:41,1,main,ab2375e83d83e7f873,time  < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,0.011
,10/13/22 23:02:41,2,main,ab2375e83d83e7f873,time  < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,0.011
,10/13/22 23:02:41,3,main,ab2375e83d83e7f873,time  < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,0.011
,10/13/22 23:02:41,4,main,ab2375e83d83e7f873,time  < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,0.011
,10/13/22 23:02:41,5,main,ab2375e83d83e7f873,time  < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,0.011
,10/13/22 23:02:41,1,main,ab2375e83d83e7f873,time  < ordered.txt10e5.txt > /dev/null,ordered.txt10e5.txt,100000,ordered.txt,0.084
,10/13/22 23:02:41,2,main,ab2375e83d83e7f873,time  < ordered.txt10e5.txt > /dev/null,ordered.txt10e5.txt,100000,ordered.txt,0.084
,10/13/22 23:02:41,3,main,ab2375e83d83e7f873,time  < ordered.txt10e5.txt > /dev/null,ordered.txt10e5.txt,100000,ordered.txt,0.085
,10/13/22 23:02:41,4,main,ab2375e83d83e7f873,time  < ordered.txt10e5.txt > /dev/null,ordered.txt10e5.txt,100000,ordered.txt,0.085
,10/13/22 23:02:41,5,main,ab2375e83d83e7f873,time  < ordered.txt10e5.txt > /dev/null,ordered.txt10e5.txt,100000,ordered.txt,0.084
,10/13/22 23:02:41,1,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e0.txt > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
,10/13/22 23:02:41,2,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e0.txt > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
,10/13/22 23:02:41,3,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e0.txt > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
,10/13/22 23:02:41,4,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e0.txt > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
,10/13/22 23:02:41,5,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e0.txt > /dev/null,reverse-ordered.txt10e0.txt,1,reverse-ordered.txt,0.004
,10/13/22 23:02:41,1,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e1.txt > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
,10/13/22 23:02:41,2,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e1.txt > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
,10/13/22 23:02:41,3,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e1.txt > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
,10/13/22 23:02:41,4,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e1.txt > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
,10/13/22 23:02:41,5,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e1.txt > /dev/null,reverse-ordered.txt10e1.txt,10,reverse-ordered.txt,0.004
,10/13/22 23:02:41,1,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e2.txt > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
,10/13/22 23:02:41,2,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e2.txt > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
,10/13/22 23:02:41,3,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e2.txt > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
,10/13/22 23:02:41,4,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e2.txt > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
,10/13/22 23:02:41,5,main,ab2375e83d83e7f873,time  < reverse-ordered.txt10e2.txt > /dev/null,reverse-ordered.txt10e2.txt,100,reverse-ordered.txt,0.004
